label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
rock,0.0,0.0,0.0,-0.14362619817256927,-0.16765692830085754,-0.11870725452899933,-0.2324875295162201,-0.46867629885673523,-0.16756412386894226,-0.15045839548110962,-0.7310271263122559,-0.21191459894180298,-0.009432697668671608,-0.8631803393363953,-0.2283601313829422,-0.2832346558570862,-0.7510778307914734,-0.01885743997991085,-0.24332775175571442,-0.9569224715232849,-0.1584012508392334,-0.21376624703407288,-0.703454315662384,-0.21711568534374237,-0.21387411653995514,-0.6315857768058777,-0.2341703474521637,-0.12282546609640121,-0.7469130158424377,-0.013930315151810646,-0.04534101486206055,-0.9294832944869995,-0.15538522601127625,-0.05067138746380806,-0.6173797249794006,-0.16695860028266907,-0.08018750697374344,-0.6127660870552063,-0.13558293879032135,0.03376491367816925,-0.7097041606903076,-0.040098052471876144,0.11455509066581726,-0.8506606221199036,-0.19202539324760437,0.0787443220615387,-0.5532310605049133,-0.15110689401626587,0.03475159406661987,-0.5381671190261841,-0.0808170810341835,0.17502138018608093,-0.6429031491279602,-0.07729904353618622,0.23269028961658478,-0.7520715594291687,-0.15657451748847961,0.1963210552930832,-0.5458047389984131,-0.11424565315246582,0.15567708015441895,-0.5020056366920471,-0.05793025344610214
rock,0.0,0.0,0.0,-0.1058046817779541,-0.17284658551216125,-0.20134297013282776,-0.1539643555879593,-0.45064061880111694,-0.2732851803302765,-0.041536595672369,-0.699552595615387,-0.31566423177719116,0.06444762647151947,-0.8569538593292236,-0.3219097852706909,-0.3593484163284302,-0.7628991603851318,-0.07820285856723785,-0.189462348818779,-0.9574928879737854,-0.217511847615242,-0.14369715750217438,-0.7157378196716309,-0.2856281101703644,-0.18702052533626556,-0.6121936440467834,-0.3113291263580322,-0.19173356890678406,-0.7789548635482788,-0.02027464285492897,-0.02367802895605564,-0.9330718517303467,-0.16562914848327637,-0.004470968618988991,-0.6505836844444275,-0.19249166548252106,-0.07432866096496582,-0.6166946887969971,-0.1740068942308426,-0.031252115964889526,-0.7562320232391357,0.0022344852332025766,0.11946561187505722,-0.8708785772323608,-0.15129023790359497,0.11233367770910263,-0.6180300712585449,-0.13685491681098938,0.02385876141488552,-0.5827557444572449,-0.08752170205116272,0.09990809857845306,-0.6970863938331604,0.008610045537352562,0.22213858366012573,-0.8101801872253418,-0.09241420030593872,0.2035154104232788,-0.6271488666534424,-0.08207361400127411,0.1139778345823288,-0.5627286434173584,-0.04683627188205719
rock,0.0,0.0,0.0,-0.039652254432439804,-0.17568372189998627,-0.25151461362838745,-0.030934883281588554,-0.4639768600463867,-0.32686227560043335,0.09219086915254593,-0.7227771282196045,-0.34721601009368896,0.167375847697258,-0.8850138783454895,-0.3321533799171448,-0.3154233694076538,-0.766650915145874,-0.15747614204883575,-0.06194779649376869,-0.9674212336540222,-0.24547630548477173,0.015758972615003586,-0.7298193573951721,-0.2814564108848572,-0.047799158841371536,-0.6024228930473328,-0.29278141260147095,-0.20363448560237885,-0.8019031286239624,-0.04346083849668503,0.053017228841781616,-0.961991012096405,-0.1416894644498825,0.11353839933872223,-0.704056441783905,-0.15835288166999817,0.03210285305976868,-0.6056724786758423,-0.14329351484775543,-0.08842523396015167,-0.7924085855484009,0.04323824122548103,0.13529634475708008,-0.9247342944145203,-0.06863944232463837,0.1859588921070099,-0.6925011873245239,-0.06808366626501083,0.10025513917207718,-0.6041985154151917,-0.036261629313230515,0.007844312116503716,-0.7518891096115112,0.11372406035661697,0.1725671887397766,-0.8815750479698181,0.036895785480737686,0.20624075829982758,-0.7151211500167847,0.03523975610733032,0.12942056357860565,-0.6282509565353394,0.05764680355787277
rock,0.0,0.0,0.0,0.11968422681093216,-0.10788551717996597,-0.25494813919067383,0.2728731632232666,-0.3603455722332001,-0.3378259241580963,0.45068103075027466,-0.5969402194023132,-0.3610583245754242,0.5214644074440002,-0.7778578996658325,-0.35073044896125793,-0.030794573947787285,-0.7821411490440369,-0.18137599527835846,0.3286404013633728,-0.8429685235023499,-0.2611248791217804,0.33430415391921997,-0.6313811540603638,-0.3063049614429474,0.23517544567584991,-0.5578141212463379,-0.3288807272911072,-0.009888915345072746,-0.7872440814971924,-0.06020045280456543,0.34187933802604675,-0.7980849742889404,-0.14599297940731049,0.30968227982521057,-0.580654501914978,-0.16683423519134521,0.19861802458763123,-0.5184382796287537,-0.16453543305397034,0.036828793585300446,-0.7561171054840088,0.03724440559744835,0.3522273004055023,-0.7847610712051392,-0.05227215960621834,0.3128862679004669,-0.5941874384880066,-0.05793500319123268,0.20708148181438446,-0.5315367579460144,-0.03909721598029137,0.09167558699846268,-0.7135080695152283,0.11733738332986832,0.3100684881210327,-0.7444841265678406,0.05780347064137459,0.29271334409713745,-0.6140758395195007,0.049617040902376175,0.21976913511753082,-0.5728023648262024,0.06284364312887192
rock,0.0,0.0,0.0,0.1698504388332367,-0.09345261007547379,-0.20459945499897003,0.38515758514404297,-0.3127489686012268,-0.2596469819545746,0.592858612537384,-0.5032782554626465,-0.27003341913223267,0.6829459071159363,-0.6879854202270508,-0.24548093974590302,0.1528603583574295,-0.7892855405807495,-0.10459502041339874,0.4917531907558441,-0.7529904246330261,-0.19389788806438446,0.434970498085022,-0.534480631351471,-0.24412471055984497,0.31858474016189575,-0.5078798532485962,-0.26686301827430725,0.1796250343322754,-0.7920252084732056,-0.014440148137509823,0.49808815121650696,-0.7228498458862305,-0.11949292570352554,0.41612857580184937,-0.5064242482185364,-0.1473117470741272,0.29958418011665344,-0.5011564493179321,-0.14159052073955536,0.215339794754982,-0.7481688857078552,0.050105445086956024,0.49527525901794434,-0.6946355104446411,-0.05330262333154678,0.420166939496994,-0.5039273500442505,-0.05248936638236046,0.30422094464302063,-0.4965115785598755,-0.024732669815421104,0.24461010098457336,-0.6800070405006409,0.10007794946432114,0.4504045248031616,-0.6388253569602966,0.03356697037816048,0.39407405257225037,-0.5056768655776978,0.02789110690355301,0.3022160828113556,-0.5010161399841309,0.04427989199757576
rock,0.0,0.0,0.0,0.19618315994739532,-0.006623203866183758,-0.21906383335590363,0.44831353425979614,-0.1886301040649414,-0.2860083281993866,0.6825711727142334,-0.3784440755844116,-0.30036309361457825,0.7819469571113586,-0.5563032627105713,-0.28122150897979736,0.24510210752487183,-0.7216732501983643,-0.19423410296440125,0.613358199596405,-0.6581720113754272,-0.2833046317100525,0.5475489497184753,-0.4241335690021515,-0.3239912986755371,0.426511287689209,-0.37225884199142456,-0.34207531809806824,0.23351852595806122,-0.7760357856750488,-0.09563755244016647,0.5912702679634094,-0.6588204503059387,-0.19623902440071106,0.49579524993896484,-0.4212504029273987,-0.21095342934131622,0.3717617988586426,-0.3920677900314331,-0.2009972631931305,0.23923124372959137,-0.7775726914405823,-0.015958597883582115,0.5686933994293213,-0.6610593795776367,-0.11096617579460144,0.48760443925857544,-0.4683677554130554,-0.10200540721416473,0.370967835187912,-0.45126187801361084,-0.0739179328083992,0.24706734716892242,-0.7480605244636536,0.04878641292452812,0.4822635352611542,-0.654805064201355,-0.017001716420054436,0.4294796288013458,-0.5193723440170288,-0.021815307438373566,0.3439828157424927,-0.5153579115867615,-0.007421317510306835
rock,0.0,0.0,0.0,0.17445619404315948,0.13031162321567535,-0.21683336794376373,0.4582628309726715,-0.006649942137300968,-0.29611697793006897,0.7213400602340698,-0.20704835653305054,-0.32357028126716614,0.8562372326850891,-0.40742939710617065,-0.3175834119319916,0.3053649067878723,-0.6284921765327454,-0.2429634928703308,0.6967783570289612,-0.48902377486228943,-0.3596118688583374,0.5922806859016418,-0.27388593554496765,-0.40289780497550964,0.4595039188861847,-0.2626320421695709,-0.4235517382621765,0.28899863362312317,-0.7248982787132263,-0.16036264598369598,0.6850093603134155,-0.5283496379852295,-0.2849070131778717,0.565315306186676,-0.3057652711868286,-0.2898341119289398,0.4502776265144348,-0.30831313133239746,-0.27619466185569763,0.2997541129589081,-0.7465354204177856,-0.09548938274383545,0.6642076969146729,-0.5368345975875854,-0.20309214293956757,0.5399319529533386,-0.3462122976779938,-0.16480015218257904,0.417493611574173,-0.34999674558639526,-0.12259989231824875,0.3151959180831909,-0.7238646745681763,-0.04664848744869232,0.5833396911621094,-0.5758976936340332,-0.11627404391765594,0.501627504825592,-0.43320754170417786,-0.10652433335781097,0.4169917702674866,-0.4298238456249237,-0.08561145514249802
rock,0.0,0.0,0.0,0.21029627323150635,0.11934031546115875,-0.11620457470417023,0.47728246450424194,-0.008621341548860073,-0.18165601789951324,0.7162877321243286,-0.14336058497428894,-0.2316901534795761,0.890711784362793,-0.23307247459888458,-0.24872247874736786,0.42995715141296387,-0.7771004438400269,-0.10910619050264359,0.7534412145614624,-0.610059380531311,-0.24526284635066986,0.6440200805664062,-0.3294445276260376,-0.3026565909385681,0.5270746946334839,-0.3175175189971924,-0.33110475540161133,0.36719992756843567,-0.8414309024810791,-0.10381384938955307,0.7246795296669006,-0.5105222463607788,-0.23487283289432526,0.5878840088844299,-0.24256132543087006,-0.2410392463207245,0.4801611602306366,-0.28629234433174133,-0.22927328944206238,0.30664026737213135,-0.8054325580596924,-0.1182757019996643,0.6454376578330994,-0.4561901390552521,-0.24823182821273804,0.5120841264724731,-0.2260785698890686,-0.2077900469303131,0.40180498361587524,-0.27109912037849426,-0.15998497605323792,0.2487127184867859,-0.7043463587760925,-0.14360259473323822,0.5282740592956543,-0.4385921061038971,-0.22108161449432373,0.44388318061828613,-0.2764386832714081,-0.20055577158927917,0.343128502368927,-0.2957440912723541,-0.16937783360481262
rock,0.0,0.0,0.0,-0.07865627110004425,0.21405087411403656,-0.39890149235725403,0.06903113424777985,0.24387399852275848,-0.6108055114746094,0.3612823486328125,0.20498310029506683,-0.7218754887580872,0.6167879700660706,0.1340320110321045,-0.7756339907646179,0.08100923150777817,-0.5525866746902466,-0.6516261696815491,0.42039215564727783,-0.14577791094779968,-0.8449137806892395,0.26603659987449646,0.04034727066755295,-0.8689038753509521,0.15913552045822144,-0.10159797221422195,-0.8825884461402893,0.2757631540298462,-0.7220999002456665,-0.5148510336875916,0.5761935710906982,-0.16723306477069855,-0.7173442840576172,0.3746322989463806,0.05157887935638428,-0.6900190114974976,0.28031978011131287,-0.08932328224182129,-0.6667192578315735,0.442702054977417,-0.7492617964744568,-0.39560428261756897,0.6962740421295166,-0.2332693636417389,-0.5729058980941772,0.5074859857559204,-0.04371997341513634,-0.5156152844429016,0.39711281657218933,-0.17150315642356873,-0.47301360964775085,0.5721573233604431,-0.6976273655891418,-0.3038404881954193,0.7497631907463074,-0.3919457197189331,-0.43490877747535706,0.6406053304672241,-0.2847391963005066,-0.4448143243789673,0.5635873079299927,-0.3870333433151245,-0.44381749629974365
rock,0.0,0.0,0.0,-0.29233473539352417,0.1399228274822235,-0.2772872745990753,-0.46062952280044556,0.16149389743804932,-0.46929731965065,-0.24909153580665588,0.1806778758764267,-0.6107301115989685,-0.030806872993707657,0.1384630650281906,-0.7171497941017151,-0.46140846610069275,-0.7950218319892883,-0.39375436305999756,-0.18979832530021667,-0.20836162567138672,-0.5730064511299133,-0.14964719116687775,0.015521015971899033,-0.669113278388977,-0.2035563737154007,-0.0746540054678917,-0.7402459383010864,-0.17291317880153656,-0.9035136103630066,-0.34684979915618896,0.07423248887062073,-0.1878204196691513,-0.4991159737110138,0.05036158859729767,0.026427090167999268,-0.5221072435379028,-0.0372774563729763,-0.13351435959339142,-0.5488232970237732,0.09661602228879929,-0.881803035736084,-0.32183265686035156,0.3202408254146576,-0.23825989663600922,-0.4674764573574066,0.24064303934574127,-0.10399617999792099,-0.43369656801223755,0.1180741935968399,-0.27845096588134766,-0.41072386503219604,0.3286202847957611,-0.7862508893013,-0.32630717754364014,0.4702306389808655,-0.3927640914916992,-0.44520241022109985,0.4024839997291565,-0.24470631778240204,-0.4395044147968292,0.323961466550827,-0.2942599058151245,-0.42266228795051575
rock,0.0,0.0,0.0,-0.24443469941616058,-0.04856911674141884,-0.17760416865348816,-0.4329577088356018,-0.16070495545864105,-0.30116644501686096,-0.37907278537750244,-0.19139650464057922,-0.3981892764568329,-0.18836133182048798,-0.22379638254642487,-0.46288442611694336,-0.3334256708621979,-0.9167865514755249,-0.2198401838541031,-0.30341190099716187,-0.5182458758354187,-0.34911584854125977,-0.28029370307922363,-0.31198471784591675,-0.4020203649997711,-0.2920997440814972,-0.3979910612106323,-0.438628613948822,-0.09892497956752777,-0.9325177073478699,-0.2044745534658432,-0.05572459101676941,-0.39823150634765625,-0.3324914276599884,-0.08041451126337051,-0.20348906517028809,-0.3538225591182709,-0.11821828782558441,-0.34919804334640503,-0.363827109336853,0.11812775582075119,-0.8510168194770813,-0.2069280743598938,0.1632583737373352,-0.3804040551185608,-0.32961657643318176,0.11724388599395752,-0.23349760472774506,-0.2960326373577118,0.0694580078125,-0.35096174478530884,-0.2617385685443878,0.3074457049369812,-0.7176978588104248,-0.2300388664007187,0.3628081977367401,-0.45762336254119873,-0.321796715259552,0.32558637857437134,-0.34498274326324463,-0.30800294876098633,0.2902127504348755,-0.39934131503105164,-0.2790464162826538
rock,0.0,0.0,0.0,-0.20001260936260223,-0.06976903975009918,-0.2043713629245758,-0.3955822288990021,-0.19043098390102386,-0.3448263704776764,-0.46677911281585693,-0.2878030240535736,-0.4573920965194702,-0.2923009693622589,-0.3393104672431946,-0.5372145175933838,-0.2909861207008362,-0.933198094367981,-0.21087537705898285,-0.3626469075679779,-0.6162965893745422,-0.34979942440986633,-0.33226051926612854,-0.40232163667678833,-0.40184152126312256,-0.2883926033973694,-0.43264269828796387,-0.4284459948539734,-0.06830815970897675,-0.9273034334182739,-0.17630767822265625,-0.13993549346923828,-0.4940650165081024,-0.3037067651748657,-0.1513707935810089,-0.2765679657459259,-0.30586379766464233,-0.13100725412368774,-0.3938280940055847,-0.2902509868144989,0.1393774300813675,-0.8243884444236755,-0.16702817380428314,0.07754425704479218,-0.4282304644584656,-0.2932719886302948,0.04732006788253784,-0.25836172699928284,-0.2482922226190567,0.06718818843364716,-0.32513904571533203,-0.19500035047531128,0.3197963237762451,-0.6778292059898376,-0.18009556829929352,0.2894114851951599,-0.4571790397167206,-0.26381945610046387,0.23329654335975647,-0.32515251636505127,-0.2406841218471527,0.21908092498779297,-0.3324192464351654,-0.20021294057369232
rock,0.0,0.0,0.0,-0.20028415322303772,-0.11766999214887619,-0.1670289784669876,-0.38894203305244446,-0.2766459882259369,-0.2787979543209076,-0.4675506353378296,-0.40705031156539917,-0.36978620290756226,-0.30652526021003723,-0.4822859764099121,-0.42888808250427246,-0.23728837072849274,-0.9579088687896729,-0.16156966984272003,-0.36735057830810547,-0.7584092020988464,-0.2830033302307129,-0.3414527177810669,-0.5121538639068604,-0.3256124258041382,-0.2835213243961334,-0.5077318549156189,-0.34700071811676025,-0.04077402129769325,-0.9420356154441833,-0.1405988335609436,-0.17617107927799225,-0.6301140189170837,-0.26215651631355286,-0.19309625029563904,-0.36954328417778015,-0.26317375898361206,-0.15987782180309296,-0.406534343957901,-0.24407312273979187,0.1343946009874344,-0.8305180072784424,-0.1420551985502243,0.017136752605438232,-0.5331553220748901,-0.26158401370048523,-0.01993965543806553,-0.3159805238246918,-0.21129068732261658,0.008257574401795864,-0.32968565821647644,-0.152601957321167,0.2866225838661194,-0.6702895164489746,-0.16243673861026764,0.2127041220664978,-0.5031228065490723,-0.22982129454612732,0.1532805860042572,-0.34220626950263977,-0.19514641165733337,0.15154699981212616,-0.31760814785957336,-0.14751943945884705
rock,0.0,0.0,0.0,-0.20303751528263092,-0.1442512571811676,-0.15634405612945557,-0.3822772800922394,-0.3510816693305969,-0.2638046145439148,-0.4551597237586975,-0.5239033699035645,-0.357360303401947,-0.3141401410102844,-0.6317611932754517,-0.41804924607276917,-0.16207173466682434,-0.9798133373260498,-0.11704105138778687,-0.34227341413497925,-0.8775047063827515,-0.2676471769809723,-0.32845309376716614,-0.6062414050102234,-0.33240067958831787,-0.2559220492839813,-0.5732124447822571,-0.3620310127735138,0.017798593267798424,-0.9474605917930603,-0.1094730794429779,-0.17362959682941437,-0.7731661200523376,-0.25839728116989136,-0.18420402705669403,-0.4665198028087616,-0.2651916444301605,-0.11698319017887115,-0.48632505536079407,-0.23938949406147003,0.1822696328163147,-0.8304989337921143,-0.13093850016593933,0.020424865186214447,-0.6582815051078796,-0.27822399139404297,-0.015693778172135353,-0.40701648592948914,-0.2191138118505478,0.0481855608522892,-0.43329381942749023,-0.14358751475811005,0.3368479013442993,-0.6740008592605591,-0.16971923410892487,0.23699550330638885,-0.6472072005271912,-0.2457747906446457,0.1807858943939209,-0.477071613073349,-0.19743779301643372,0.2117665708065033,-0.45592567324638367,-0.13525079190731049
rock,0.0,0.0,0.0,-0.19255276024341583,-0.16731935739517212,-0.1340002566576004,-0.3632435202598572,-0.3969544768333435,-0.22930994629859924,-0.4349830150604248,-0.5953825116157532,-0.31661006808280945,-0.30523303151130676,-0.7282640933990479,-0.37213388085365295,-0.11872165650129318,-0.9601149559020996,-0.08291283249855042,-0.3126695454120636,-0.9219256043434143,-0.22867222130298615,-0.31247204542160034,-0.6565881371498108,-0.2913694977760315,-0.2352931648492813,-0.6202368140220642,-0.3190954327583313,0.04257712513208389,-0.9272324442863464,-0.0823761373758316,-0.1663668304681778,-0.8292205929756165,-0.23082955181598663,-0.18504713475704193,-0.5167739391326904,-0.2333243191242218,-0.10481247305870056,-0.5225522518157959,-0.20230810344219208,0.1931360512971878,-0.8196829557418823,-0.11082284152507782,0.009665654972195625,-0.7051752209663391,-0.2549281120300293,-0.029676536098122597,-0.4452012777328491,-0.18905672430992126,0.04918628931045532,-0.4565953314304352,-0.10800843685865402,0.33693382143974304,-0.6708753705024719,-0.15508228540420532,0.2198188751935959,-0.6904083490371704,-0.2272338718175888,0.16169622540473938,-0.5278597474098206,-0.17567306756973267,0.20459145307540894,-0.5012943744659424,-0.11114932596683502
rock,0.0,0.0,0.0,-0.17217609286308289,-0.1807318776845932,-0.08994539082050323,-0.3141844570636749,-0.44864803552627563,-0.1511259824037552,-0.36280784010887146,-0.6793620586395264,-0.21490442752838135,-0.2569974660873413,-0.8553017377853394,-0.2530485987663269,-0.0845077857375145,-0.8307540416717529,-0.03394392132759094,-0.2452346384525299,-0.9557784795761108,-0.1623186469078064,-0.2497473955154419,-0.6957286596298218,-0.20977230370044708,-0.17525170743465424,-0.6231122016906738,-0.22327421605587006,0.04957910254597664,-0.788252592086792,-0.04079191014170647,-0.12160615622997284,-0.8763926029205322,-0.17970353364944458,-0.14455050230026245,-0.569797158241272,-0.17595307528972626,-0.06506682187318802,-0.5348014831542969,-0.1383323222398758,0.18021108210086823,-0.7228663563728333,-0.07355466485023499,0.034164901822805405,-0.8035363554954529,-0.21933281421661377,-0.009165376424789429,-0.5102550387382507,-0.15377365052700043,0.06429945677518845,-0.45832833647727966,-0.06782522052526474,0.317245751619339,-0.6262668967247009,-0.11583323776721954,0.24741798639297485,-0.8088034391403198,-0.19385550916194916,0.1647009253501892,-0.6124895215034485,-0.13752597570419312,0.17670868337154388,-0.5093393921852112,-0.06766854226589203
scissors,0.0,0.0,0.0,-0.10139401257038116,-0.14492470026016235,-0.017204249277710915,-0.1559387743473053,-0.3313709497451782,-0.03713962435722351,-0.1579548418521881,-0.46927985548973083,-0.07318084686994553,-0.09890880435705185,-0.5152588486671448,-0.10825817286968231,-0.010267646051943302,-0.5281631946563721,0.008673605509102345,-0.022665737196803093,-0.7142400145530701,-0.03168662264943123,-0.034597378224134445,-0.8265697360038757,-0.057997338473796844,-0.039654891937971115,-0.9232717752456665,-0.07596781104803085,0.057464417070150375,-0.5156655311584473,-0.025095339864492416,0.08244843035936356,-0.7492709755897522,-0.07994712144136429,0.06612854450941086,-0.882583737373352,-0.11069867759943008,0.05293012410402298,-0.9910030364990234,-0.12292864918708801,0.1159287840127945,-0.45978355407714844,-0.06600582599639893,0.08042983710765839,-0.6458132266998291,-0.152372807264328,-0.011535603553056717,-0.538144588470459,-0.16194291412830353,-0.06306587159633636,-0.42926549911499023,-0.14091965556144714,0.15447507798671722,-0.37617364525794983,-0.10777561366558075,0.09829798340797424,-0.527829110622406,-0.1672080159187317,0.015146764926612377,-0.47426965832710266,-0.16234470903873444,-0.0369887575507164,-0.3948943316936493,-0.14351516962051392
scissors,0.0,0.0,0.0,-0.1129428818821907,-0.1687813252210617,-0.012910720892250538,-0.15484681725502014,-0.34221071004867554,-0.03536837548017502,-0.18352922797203064,-0.4544808566570282,-0.07208343595266342,-0.1629321575164795,-0.5128953456878662,-0.10746295005083084,0.029699135571718216,-0.5163718461990356,-0.0016982037341222167,0.010114476084709167,-0.7081232666969299,-0.04429873079061508,-0.005448801442980766,-0.8387073278427124,-0.07532986998558044,-0.01779843121767044,-0.9447364211082458,-0.09872245043516159,0.08540590107440948,-0.486808717250824,-0.038197364658117294,0.08192373067140579,-0.7192866802215576,-0.10369133949279785,0.04962431639432907,-0.8656969666481018,-0.14820224046707153,0.021968957036733627,-0.9848442673683167,-0.17204365134239197,0.1169925257563591,-0.43393948674201965,-0.07868031412363052,0.027666332200169563,-0.6429440975189209,-0.16503845155239105,-0.06889256834983826,-0.5497713088989258,-0.1714794784784317,-0.11600222438573837,-0.45609235763549805,-0.15238912403583527,0.10918968915939331,-0.36506354808807373,-0.12008549273014069,-0.010769077576696873,-0.5160747170448303,-0.18373288214206696,-0.08657876402139664,-0.4504019618034363,-0.1808655709028244,-0.11495323479175568,-0.3683616816997528,-0.16415877640247345
scissors,0.0,0.0,0.0,-0.11543123424053192,-0.18981203436851501,0.00044332791003398597,-0.14223483204841614,-0.35019734501838684,-0.02201332338154316,-0.1707860380411148,-0.46567976474761963,-0.061747193336486816,-0.17680838704109192,-0.5266423225402832,-0.09910717606544495,0.05486457049846649,-0.506196916103363,0.008354797028005123,0.028899652883410454,-0.693381130695343,-0.03108127787709236,0.015552776865661144,-0.8270045518875122,-0.06172368675470352,0.0037517412565648556,-0.9317863583564758,-0.0861414447426796,0.09311049431562424,-0.47594571113586426,-0.03658044710755348,0.0634010061621666,-0.7123538255691528,-0.10434707999229431,0.029349470511078835,-0.866771399974823,-0.15124404430389404,0.005684817209839821,-0.9841035008430481,-0.1775050163269043,0.10070621967315674,-0.4268414080142975,-0.08360227942466736,-0.018787717446684837,-0.6202422380447388,-0.15781056880950928,-0.10352834314107895,-0.5334255695343018,-0.15060360729694366,-0.13479360938072205,-0.4502197206020355,-0.1257091462612152,0.07070500403642654,-0.36531969904899597,-0.13264475762844086,-0.05556521192193031,-0.514955997467041,-0.1787169724702835,-0.12173732370138168,-0.45768895745277405,-0.16332243382930756,-0.1426575928926468,-0.3852798640727997,-0.14087538421154022
scissors,0.0,0.0,0.0,-0.07804244011640549,-0.19641894102096558,0.00968174822628498,-0.07453131675720215,-0.3647705912590027,-0.009118628688156605,-0.07069758325815201,-0.4949195981025696,-0.03729939088225365,-0.07233601063489914,-0.5669117569923401,-0.06260977685451508,0.10474657267332077,-0.48713308572769165,-0.03718393296003342,0.06153348460793495,-0.7079469561576843,-0.08340351283550262,0.045521464198827744,-0.8448306918144226,-0.11371878534555435,0.031502190977334976,-0.9556127190589905,-0.13393105566501617,0.09861741214990616,-0.45074716210365295,-0.07133112847805023,0.033511869609355927,-0.7131348848342896,-0.13024607300758362,-0.009125246666371822,-0.8709239363670349,-0.1636359840631485,-0.04089873656630516,-0.9821439981460571,-0.18363147974014282,0.05669524148106575,-0.40396299958229065,-0.10213664919137955,-0.08250195533037186,-0.6141949892044067,-0.15910346806049347,-0.14929640293121338,-0.5321395397186279,-0.14860540628433228,-0.16475702822208405,-0.44407638907432556,-0.12705974280834198,-0.009617703966796398,-0.35563936829566956,-0.13303925096988678,-0.14994443953037262,-0.5013594031333923,-0.1728692203760147,-0.20564663410186768,-0.4529094398021698,-0.16276080906391144,-0.21811680495738983,-0.3915087580680847,-0.1449737250804901
scissors,0.0,0.0,0.0,0.05076447129249573,-0.17747202515602112,0.029239172115921974,0.058413974940776825,-0.36333954334259033,0.019663706421852112,0.01013804692775011,-0.505089282989502,0.00011795749742304906,-0.04526706039905548,-0.5789032578468323,-0.02077631838619709,0.12014146894216537,-0.4621545970439911,-0.04063951224088669,0.0830322727560997,-0.703029990196228,-0.08257509022951126,0.06646908819675446,-0.8373793363571167,-0.1027175784111023,0.05326366797089577,-0.9497520923614502,-0.11261460185050964,0.0837513878941536,-0.44018790125846863,-0.07765646278858185,0.018917514011263847,-0.7104530930519104,-0.12119617313146591,-0.020916705951094627,-0.8684535026550293,-0.13948187232017517,-0.05150210112333298,-0.9873239994049072,-0.15012957155704498,0.026336928829550743,-0.40251412987709045,-0.10840903967618942,-0.10079803317785263,-0.6112587451934814,-0.15481454133987427,-0.1616857945919037,-0.5404554605484009,-0.1493898332118988,-0.17992304265499115,-0.45511358976364136,-0.13291579484939575,-0.04576132819056511,-0.3580242097377777,-0.1357269287109375,-0.16910111904144287,-0.4982559382915497,-0.16534796357154846,-0.2180274873971939,-0.4583885967731476,-0.15655982494354248,-0.23317424952983856,-0.40096840262413025,-0.14162211120128632
scissors,0.0,0.0,0.0,0.05478536710143089,-0.180397629737854,0.02242882363498211,0.05491681396961212,-0.3771946132183075,0.009275813587009907,-0.013182898052036762,-0.5040194392204285,-0.012319830246269703,-0.08593029528856277,-0.5581058859825134,-0.03734419867396355,0.10244573652744293,-0.47576451301574707,-0.046695563942193985,0.06576619297266006,-0.7177048325538635,-0.0895015075802803,0.058866895735263824,-0.8586220145225525,-0.11296606808900833,0.05542542040348053,-0.9705990552902222,-0.12574175000190735,0.0428253598511219,-0.4513659179210663,-0.08036956936120987,-0.03338736668229103,-0.7101281881332397,-0.12107498198747635,-0.07640572637319565,-0.8633682727813721,-0.14247344434261322,-0.10737750679254532,-0.9817167520523071,-0.15716956555843353,-0.03164736181497574,-0.4060450494289398,-0.10734830051660538,-0.1579495668411255,-0.5974560379981995,-0.14294922351837158,-0.179504856467247,-0.5300490856170654,-0.13253813982009888,-0.1668856143951416,-0.4589543044567108,-0.11622519791126251,-0.1132148802280426,-0.3525795042514801,-0.1321348398923874,-0.22816960513591766,-0.4864569306373596,-0.15184526145458221,-0.2428758144378662,-0.44162648916244507,-0.13476906716823578,-0.22559687495231628,-0.38915979862213135,-0.11534924805164337
scissors,0.0,0.0,0.0,0.037325527518987656,-0.19401788711547852,0.021526562049984932,0.01407864410430193,-0.3924533426761627,0.0067528653889894485,-0.06819822639226913,-0.5080218315124512,-0.015582446940243244,-0.14660346508026123,-0.5497003793716431,-0.04136486351490021,0.047346461564302444,-0.5064367651939392,-0.050714023411273956,-0.029104653745889664,-0.7336419224739075,-0.09363110363483429,-0.061481770128011703,-0.8710808753967285,-0.11778390407562256,-0.08652152121067047,-0.981215238571167,-0.1316716969013214,-0.009410128928720951,-0.46262383460998535,-0.08471603691577911,-0.1270967423915863,-0.7008423209190369,-0.126909077167511,-0.19553856551647186,-0.843514084815979,-0.14909657835960388,-0.24684858322143555,-0.9549619555473328,-0.1646617352962494,-0.07972751557826996,-0.3965291976928711,-0.1115105152130127,-0.23605935275554657,-0.5564450621604919,-0.14661113917827606,-0.23830176889896393,-0.48648256063461304,-0.1332637220621109,-0.20839765667915344,-0.42406728863716125,-0.11583416163921356,-0.15563201904296875,-0.32259541749954224,-0.13624471426010132,-0.2871735394001007,-0.4310155510902405,-0.15485221147537231,-0.2825421690940857,-0.3809283375740051,-0.13454677164554596,-0.246228888630867,-0.33581778407096863,-0.11332957446575165
